id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
15696,920,9/9/2013 15:42,Commercial at Montgomery,45,9/9/2013 15:58,Civic Center BART (7th at Market),72,420,Subscriber,94110
15697,353,9/9/2013 15:43,Harry Bridges Plaza (Ferry Building),50,9/9/2013 15:49,Embarcadero at Bryant,54,572,Customer,98115
15699,862,9/9/2013 15:46,Mechanics Plaza (Market at Battery),75,9/9/2013 16:01,Embarcadero at Vallejo,48,627,Subscriber,94131
15701,168,9/9/2013 15:48,Harry Bridges Plaza (Ferry Building),50,9/9/2013 15:51,Steuart at Market,74,326,Subscriber,94105
15703,486,9/9/2013 15:49,2nd at Folsom,62,9/9/2013 15:57,Embarcadero at Folsom,51,329,Subscriber,94105
15704,727,9/9/2013 15:51,San Francisco Caltrain 2 (330 Townsend),69,9/9/2013 16:04,Market at 10th,67,275,Subscriber,94538
15705,553,9/9/2013 15:51,Embarcadero at Vallejo,48,9/9/2013 16:01,Beale at Market,56,371,Subscriber,94550
15707,832,9/9/2013 15:54,Embarcadero at Bryant,54,9/9/2013 16:08,Harry Bridges Plaza (Ferry Building),50,366,Customer,98115
15708,959,9/9/2013 15:54,Townsend at 7th,65,9/9/2013 16:10,Harry Bridges Plaza (Ferry Building),50,443,Subscriber,94590
15709,506,9/9/2013 15:54,Steuart at Market,74,9/9/2013 16:03,San Francisco Caltrain (Townsend at 4th),70,270,Subscriber,94041
15711,320,9/9/2013 15:55,5th at Howard,57,9/9/2013 16:01,San Francisco Caltrain (Townsend at 4th),70,614,Subscriber,95032
15712,912,9/9/2013 15:55,Mountain View Caltrain Station,28,9/9/2013 16:11,San Antonio Caltrain Station,29,49,Customer,94041
15714,588,9/9/2013 15:56,Market at 10th,67,9/9/2013 16:05,Market at 4th,76,526,Customer,94110
15715,1102,9/9/2013 15:57,Steuart at Market,74,9/9/2013 16:15,Steuart at Market,74,542,Customer,93270
15717,569,9/9/2013 16:02,Golden Gate at Polk,59,9/9/2013 16:11,San Francisco Caltrain (Townsend at 4th),70,615,Subscriber,94010
15718,1562,9/9/2013 16:02,Market at 4th,76,9/9/2013 16:28,Embarcadero at Sansome,60,494,Customer,1576245
15719,1552,9/9/2013 16:02,Market at 4th,76,9/9/2013 16:28,Embarcadero at Sansome,60,370,Customer,1576245
15720,340,9/9/2013 16:03,Adobe on Almaden,5,9/9/2013 16:09,San Jose Diridon Caltrain Station,2,76,Subscriber,94117
15721,481,9/9/2013 16:04,2nd at Townsend,61,9/9/2013 16:12,Townsend at 7th,65,318,Subscriber,94597
15722,686,9/9/2013 16:05,St James Park,13,9/9/2013 16:16,San Jose Diridon Caltrain Station,2,236,Subscriber,94114
15723,909,9/9/2013 16:05,Beale at Market,56,9/9/2013 16:20,San Francisco Caltrain (Townsend at 4th),70,576,Subscriber,94107
15724,495,9/9/2013 16:06,San Francisco City Hall,58,9/9/2013 16:14,Powell Street BART,39,602,Subscriber,94102
15725,1205,9/9/2013 16:07,Mountain View City Hall,27,9/9/2013 16:27,Mountain View City Hall,27,149,Customer,94087
15726,207,9/9/2013 16:09,2nd at South Park,64,9/9/2013 16:12,San Francisco Caltrain 2 (330 Townsend),69,613,Subscriber,94306
15727,600,9/9/2013 16:09,Steuart at Market,74,9/9/2013 16:19,San Francisco Caltrain 2 (330 Townsend),69,400,Subscriber,94102
15729,373,9/9/2013 16:11,Temporary Transbay Terminal (Howard at Beale),55,9/9/2013 16:17,Commercial at Montgomery,45,427,Subscriber,94115
15730,700,9/9/2013 16:11,Harry Bridges Plaza (Ferry Building),50,9/9/2013 16:23,Civic Center BART (7th at Market),72,618,Customer,11211
15731,296,9/9/2013 16:11,Market at 4th,76,9/9/2013 16:16,Market at Sansome,77,491,Customer,94110
15732,748,9/9/2013 16:13,Townsend at 7th,65,9/9/2013 16:25,Post at Kearney,47,318,Subscriber,94118
15733,739,9/9/2013 16:14,San Francisco Caltrain (Townsend at 4th),70,9/9/2013 16:26,Embarcadero at Folsom,51,382,Customer,94112
15734,773,9/9/2013 16:15,Civic Center BART (7th at Market),72,9/9/2013 16:28,Steuart at Market,74,628,Subscriber,94103
15735,850,9/9/2013 16:16,Mechanics Plaza (Market at Battery),75,9/9/2013 16:30,5th at Howard,57,428,Customer,98101
15737,568,9/9/2013 16:18,Harry Bridges Plaza (Ferry Building),50,9/9/2013 16:27,2nd at Folsom,62,366,Subscriber,94112
15738,263,9/9/2013 16:19,Spear at Folsom,49,9/9/2013 16:23,Steuart at Market,74,581,Customer,94115
15743,403,9/9/2013 16:23,Embarcadero at Sansome,60,9/9/2013 16:30,Harry Bridges Plaza (Ferry Building),50,580,Subscriber,94507
15744,225,9/9/2013 16:27,San Francisco Caltrain (Townsend at 4th),70,9/9/2013 16:31,Townsend at 7th,65,576,Subscriber,94107
15746,510,9/9/2013 16:31,Market at 4th,76,9/9/2013 16:39,Harry Bridges Plaza (Ferry Building),50,526,Subscriber,94952
15747,931,9/9/2013 16:34,Mountain View City Hall,27,9/9/2013 16:50,Mountain View City Hall,27,149,Customer,94087
15748,736,9/9/2013 16:34,Embarcadero at Folsom,51,9/9/2013 16:46,San Francisco Caltrain 2 (330 Townsend),69,288,Subscriber,94404
15751,264,9/9/2013 16:36,Townsend at 7th,65,9/9/2013 16:41,San Francisco Caltrain (Townsend at 4th),70,599,Customer,94404
15752,498,9/9/2013 16:37,South Van Ness at Market,66,9/9/2013 16:45,Townsend at 7th,65,634,Subscriber,94612
15754,673,9/9/2013 16:40,Japantown,9,9/9/2013 16:51,Paseo de San Antonio,7,26,Subscriber,95112
15755,650,9/9/2013 16:39,Powell Street BART,39,9/9/2013 16:50,Howard at 2nd,63,523,Customer,94103
15759,601,9/9/2013 16:43,Market at Sansome,77,9/9/2013 16:53,Market at 10th,67,359,Subscriber,94107
15761,368,9/9/2013 16:44,Spear at Folsom,49,9/9/2013 16:50,2nd at South Park,64,477,Subscriber,94105
15762,304,9/9/2013 16:46,Embarcadero at Folsom,51,9/9/2013 16:51,Davis at Jackson,42,588,Subscriber,94133
15763,554,9/9/2013 16:46,Townsend at 7th,65,9/9/2013 16:56,Civic Center BART (7th at Market),72,577,Subscriber,94110
15764,1151,9/9/2013 16:47,Commercial at Montgomery,45,9/9/2013 17:06,San Francisco Caltrain (Townsend at 4th),70,385,Subscriber,94070
15765,437,9/9/2013 16:47,Commercial at Montgomery,45,9/9/2013 16:54,Howard at 2nd,63,554,Subscriber,94404
15766,719,9/9/2013 16:47,San Francisco Caltrain 2 (330 Townsend),69,9/9/2013 16:59,Market at 4th,76,498,Subscriber,94107
15767,180,9/9/2013 16:48,Embarcadero at Folsom,51,9/9/2013 16:51,Steuart at Market,74,435,Subscriber,94105
15768,787,9/9/2013 16:48,South Van Ness at Market,66,9/9/2013 17:01,Market at Sansome,77,354,Subscriber,94945
15769,235,9/9/2013 16:51,Mountain View Caltrain Station,28,9/9/2013 16:55,Mountain View City Hall,27,151,Subscriber,94041
15770,1082,9/9/2013 16:51,Clay at Battery,41,9/9/2013 17:09,San Francisco Caltrain (Townsend at 4th),70,535,Customer,95054
15771,660,9/9/2013 16:52,Embarcadero at Folsom,51,9/9/2013 17:03,San Francisco Caltrain (Townsend at 4th),70,607,Subscriber,95127
15773,291,9/9/2013 16:53,Commercial at Montgomery,45,9/9/2013 16:58,Davis at Jackson,42,472,Subscriber,94111
15774,688,9/9/2013 16:54,Post at Kearney,47,9/9/2013 17:05,San Francisco Caltrain (Townsend at 4th),70,318,Subscriber,94403
15775,398,9/9/2013 16:54,Harry Bridges Plaza (Ferry Building),50,9/9/2013 17:01,Embarcadero at Sansome,60,340,Customer,94110
15776,491,9/9/2013 16:56,Yerba Buena Center of the Arts (3rd @ Howard),68,9/9/2013 17:04,Harry Bridges Plaza (Ferry Building),50,623,Customer,1576245
15777,314,9/9/2013 16:56,Davis at Jackson,42,9/9/2013 17:02,Grant Avenue at Columbus Avenue,73,588,Subscriber,94133
15778,523,9/9/2013 16:56,5th at Howard,57,9/9/2013 17:05,Beale at Market,56,506,Customer,98101
15779,719,9/9/2013 16:58,South Van Ness at Market,66,9/9/2013 17:10,San Francisco Caltrain (Townsend at 4th),70,490,Subscriber,94538
15780,504,9/9/2013 16:59,2nd at Folsom,62,9/9/2013 17:07,San Francisco Caltrain 2 (330 Townsend),69,550,Subscriber,95126
15781,455,9/9/2013 16:59,Steuart at Market,74,9/9/2013 17:07,2nd at Townsend,61,628,Subscriber,94010
15783,995,9/9/2013 17:03,Commercial at Montgomery,45,9/9/2013 17:19,San Francisco Caltrain (Townsend at 4th),70,427,Subscriber,94108
15784,663,9/9/2013 17:03,Harry Bridges Plaza (Ferry Building),50,9/9/2013 17:14,San Francisco Caltrain (Townsend at 4th),70,281,Subscriber,94002
15785,1280,9/9/2013 17:03,Golden Gate at Polk,59,9/9/2013 17:25,2nd at Townsend,61,432,Subscriber,94109
15786,420,9/9/2013 17:04,Paseo de San Antonio,7,9/9/2013 17:11,SJSU - San Salvador at 9th,16,648,Subscriber,95126
15787,292,9/9/2013 17:04,San Salvador at 1st,8,9/9/2013 17:09,Paseo de San Antonio,7,673,Subscriber,95113
15788,391,9/9/2013 17:05,Davis at Jackson,42,9/9/2013 17:11,Steuart at Market,74,260,Customer,2481
15789,584,9/9/2013 17:07,Spear at Folsom,49,9/9/2013 17:16,San Francisco Caltrain (Townsend at 4th),70,528,Subscriber,94022
15790,263,9/9/2013 17:07,2nd at South Park,64,9/9/2013 17:11,Market at Sansome,77,499,Subscriber,94606
15792,565,9/9/2013 17:07,Market at 10th,67,9/9/2013 17:17,Townsend at 7th,65,272,Subscriber,95054
15793,766,9/9/2013 17:10,2nd at Townsend,61,9/9/2013 17:23,Steuart at Market,74,507,Subscriber,94612
15794,409,9/9/2013 17:11,Embarcadero at Vallejo,48,9/9/2013 17:18,Embarcadero at Bryant,54,627,Subscriber,94105
15795,386,9/9/2013 17:11,Embarcadero at Vallejo,48,9/9/2013 17:17,Harry Bridges Plaza (Ferry Building),50,570,Customer,94608
15796,547,9/9/2013 17:11,Howard at 2nd,63,9/9/2013 17:20,Powell at Post (Union Square),71,388,Subscriber,94108
15797,299,9/9/2013 17:13,2nd at Folsom,62,9/9/2013 17:18,Spear at Folsom,49,377,Subscriber,94105
15798,310,9/9/2013 17:13,2nd at South Park,64,9/9/2013 17:18,San Francisco Caltrain (Townsend at 4th),70,626,Subscriber,95126
15800,721,9/9/2013 17:13,Temporary Transbay Terminal (Howard at Beale),55,9/9/2013 17:25,San Francisco Caltrain (Townsend at 4th),70,530,Subscriber,94002
15801,2658,9/9/2013 17:13,Embarcadero at Folsom,51,9/9/2013 17:58,South Van Ness at Market,66,382,Customer,10016
15802,2573,9/9/2013 17:13,Embarcadero at Folsom,51,9/9/2013 17:56,South Van Ness at Market,66,329,Customer,10016
15804,507,9/9/2013 17:14,Embarcadero at Bryant,54,9/9/2013 17:22,San Francisco Caltrain (Townsend at 4th),70,572,Customer,95051
15805,283,9/9/2013 17:14,Paseo de San Antonio,7,9/9/2013 17:18,San Salvador at 1st,8,674,Subscriber,95113
15806,256,9/9/2013 17:14,Paseo de San Antonio,7,9/9/2013 17:19,San Salvador at 1st,8,666,Subscriber,95113
15807,235,9/9/2013 17:16,2nd at Folsom,62,9/9/2013 17:20,Market at Sansome,77,289,Subscriber,94109
15808,260,9/9/2013 17:16,Mechanics Plaza (Market at Battery),75,9/9/2013 17:20,Market at 4th,76,325,Subscriber,94103
15811,575,9/9/2013 17:18,Mechanics Plaza (Market at Battery),75,9/9/2013 17:27,Grant Avenue at Columbus Avenue,73,278,Subscriber,94133
15812,842,9/9/2013 17:18,Golden Gate at Polk,59,9/9/2013 17:32,Market at 10th,67,459,Customer,94121
15813,672,9/9/2013 17:18,Steuart at Market,74,9/9/2013 17:29,San Francisco Caltrain (Townsend at 4th),70,515,Subscriber,95050
15814,1087,9/9/2013 17:18,Japantown,9,9/9/2013 17:36,San Jose Diridon Caltrain Station,2,44,Subscriber,95066
15815,2667,9/9/2013 17:18,Golden Gate at Polk,59,9/9/2013 18:02,Temporary Transbay Terminal (Howard at Beale),55,369,Subscriber,94115
15817,603,9/9/2013 17:19,Embarcadero at Sansome,60,9/9/2013 17:29,Steuart at Market,74,612,Subscriber,94117
15818,561,9/9/2013 17:21,Mechanics Plaza (Market at Battery),75,9/9/2013 17:30,2nd at Townsend,61,269,Subscriber,94107
15819,1749,9/9/2013 17:23,Grant Avenue at Columbus Avenue,73,9/9/2013 17:53,San Francisco City Hall,58,588,Subscriber,94120
15824,256,9/9/2013 17:25,2nd at Folsom,62,9/9/2013 17:29,Market at Sansome,77,391,Subscriber,94105
15825,6437,9/9/2013 17:26,2nd at South Park,64,9/9/2013 19:13,Embarcadero at Folsom,51,362,Subscriber,94110
15826,607,9/9/2013 17:27,2nd at South Park,64,9/9/2013 17:37,Market at Sansome,77,416,Subscriber,94523
15827,3524,9/9/2013 17:27,SJSU 4th at San Carlos,12,9/9/2013 18:25,SJSU 4th at San Carlos,12,89,Customer,93036
15828,516,9/9/2013 17:27,SJSU 4th at San Carlos,12,9/9/2013 17:36,San Jose Diridon Caltrain Station,2,30,Subscriber,94041
15829,603,9/9/2013 17:28,Embarcadero at Sansome,60,9/9/2013 17:38,Grant Avenue at Columbus Avenue,73,597,Subscriber,94111
15831,638,9/9/2013 17:29,San Francisco Caltrain (Townsend at 4th),70,9/9/2013 17:39,Market at Sansome,77,539,Subscriber,94086
15832,410,9/9/2013 17:30,2nd at South Park,64,9/9/2013 17:36,Market at Sansome,77,619,Subscriber,94080
15833,3297,9/9/2013 17:31,SJSU 4th at San Carlos,12,9/9/2013 18:26,SJSU 4th at San Carlos,12,656,Customer,93035
15834,277,9/9/2013 17:31,Howard at 2nd,63,9/9/2013 17:35,2nd at Townsend,61,617,Subscriber,94107
15835,758,9/9/2013 17:31,Steuart at Market,74,9/9/2013 17:44,San Francisco Caltrain (Townsend at 4th),70,507,Subscriber,94043
15836,863,9/9/2013 17:32,Beale at Market,56,9/9/2013 17:46,San Francisco Caltrain (Townsend at 4th),70,486,Subscriber,94010
15837,989,9/9/2013 17:32,Embarcadero at Vallejo,48,9/9/2013 17:48,Mechanics Plaza (Market at Battery),75,631,Customer,12345
15838,975,9/9/2013 17:32,Embarcadero at Vallejo,48,9/9/2013 17:48,Mechanics Plaza (Market at Battery),75,590,Customer,12345
15841,1764,9/9/2013 17:33,Market at 10th,67,9/9/2013 18:03,Temporary Transbay Terminal (Howard at Beale),55,537,Customer,94121
15842,497,9/9/2013 17:34,Embarcadero at Folsom,51,9/9/2013 17:42,San Francisco Caltrain (Townsend at 4th),70,616,Subscriber,94062
15843,284,9/9/2013 17:34,Embarcadero at Vallejo,48,9/9/2013 17:39,Steuart at Market,74,425,Customer,94104
15844,753,9/9/2013 17:35,Market at Sansome,77,9/9/2013 17:47,San Francisco Caltrain (Townsend at 4th),70,380,Subscriber,94158
15845,3043,9/9/2013 17:35,SJSU 4th at San Carlos,12,9/9/2013 18:26,SJSU 4th at San Carlos,12,198,Customer,95112
15846,647,9/9/2013 17:35,Spear at Folsom,49,9/9/2013 17:46,2nd at Folsom,62,608,Subscriber,94105
15847,587,9/9/2013 17:37,Embarcadero at Sansome,60,9/9/2013 17:46,Beale at Market,56,470,Subscriber,94605
15848,1058,9/9/2013 17:37,San Jose Diridon Caltrain Station,2,9/9/2013 17:54,San Salvador at 1st,8,76,Subscriber,94112
15850,407,9/9/2013 17:38,Townsend at 7th,65,9/9/2013 17:45,San Francisco Caltrain (Townsend at 4th),70,635,Customer,95128
15851,636,9/9/2013 17:40,Post at Kearney,47,9/9/2013 17:50,Market at 10th,67,279,Subscriber,94704
15852,513,9/9/2013 17:40,Townsend at 7th,65,9/9/2013 17:48,Civic Center BART (7th at Market),72,563,Subscriber,94122
15853,212,9/9/2013 17:40,Townsend at 7th,65,9/9/2013 17:43,San Francisco Caltrain (Townsend at 4th),70,576,Subscriber,94403
15854,444,9/9/2013 17:40,Powell Street BART,39,9/9/2013 17:47,San Francisco Caltrain 2 (330 Townsend),69,408,Subscriber,94086
15855,682,9/9/2013 17:40,San Jose Diridon Caltrain Station,2,9/9/2013 17:51,Paseo de San Antonio,7,236,Subscriber,95066
15856,579,9/9/2013 17:40,Market at 10th,67,9/9/2013 17:50,Townsend at 7th,65,271,Subscriber,94133
15858,195,9/9/2013 17:43,Davis at Jackson,42,9/9/2013 17:46,Harry Bridges Plaza (Ferry Building),50,410,Subscriber,94945
15859,797,9/9/2013 17:43,San Francisco Caltrain (Townsend at 4th),70,9/9/2013 17:56,Embarcadero at Sansome,60,615,Subscriber,94111
15860,543,9/9/2013 17:44,2nd at South Park,64,9/9/2013 17:53,Harry Bridges Plaza (Ferry Building),50,492,Subscriber,94590
15862,841,9/9/2013 17:44,Post at Kearney,47,9/9/2013 17:58,San Francisco Caltrain (Townsend at 4th),70,436,Subscriber,94024
15863,874,9/9/2013 17:45,San Francisco Caltrain (Townsend at 4th),70,9/9/2013 17:59,Steuart at Market,74,530,Subscriber,94133
15864,408,9/9/2013 17:46,Temporary Transbay Terminal (Howard at Beale),55,9/9/2013 17:52,Mechanics Plaza (Market at Battery),75,394,Customer,94103
15865,1072,9/9/2013 17:47,Mountain View City Hall,27,9/9/2013 18:05,Rengstorff Avenue / California Street,33,151,Subscriber,94040
15866,601,9/9/2013 17:47,Grant Avenue at Columbus Avenue,73,9/9/2013 17:57,Temporary Transbay Terminal (Howard at Beale),55,415,Subscriber,94611
15867,334,9/9/2013 17:48,Market at Sansome,77,9/9/2013 17:53,2nd at Folsom,62,499,Subscriber,94107
15868,754,9/9/2013 17:50,Steuart at Market,74,9/9/2013 18:03,San Francisco Caltrain 2 (330 Townsend),69,260,Subscriber,94158
15869,860,9/9/2013 17:51,Embarcadero at Folsom,51,9/9/2013 18:05,San Francisco Caltrain 2 (330 Townsend),69,620,Subscriber,94010
15870,685,9/9/2013 17:51,Mechanics Plaza (Market at Battery),75,9/9/2013 18:02,Powell at Post (Union Square),71,631,Customer,12345
15871,669,9/9/2013 17:51,Mechanics Plaza (Market at Battery),75,9/9/2013 18:03,Powell at Post (Union Square),71,590,Customer,12345
15872,491,9/9/2013 17:52,Paseo de San Antonio,7,9/9/2013 18:00,MLK Library,11,77,Subscriber,95066
15873,1284,9/9/2013 17:52,Temporary Transbay Terminal (Howard at Beale),55,9/9/2013 18:13,San Francisco Caltrain 2 (330 Townsend),69,574,Subscriber,94105
15874,896,9/9/2013 17:52,Howard at 2nd,63,9/9/2013 18:07,San Francisco Caltrain 2 (330 Townsend),69,361,Customer,94002
15875,671,9/9/2013 17:53,Post at Kearney,47,9/9/2013 18:04,San Francisco Caltrain (Townsend at 4th),70,497,Subscriber,94065
15877,266,9/9/2013 17:54,South Van Ness at Market,66,9/9/2013 17:58,Civic Center BART (7th at Market),72,511,Subscriber,94618
15879,821,9/9/2013 17:56,Powell Street BART,39,9/9/2013 18:09,Townsend at 7th,65,402,Subscriber,94107
15880,672,9/9/2013 17:58,Market at Sansome,77,9/9/2013 18:09,San Francisco Caltrain 2 (330 Townsend),69,589,Subscriber,94404
15881,5281,9/9/2013 17:58,2nd at Folsom,62,9/9/2013 19:26,Market at Sansome,77,464,Subscriber,94710
15882,860,9/9/2013 17:59,Steuart at Market,74,9/9/2013 18:13,Civic Center BART (7th at Market),72,326,Subscriber,94103
15883,214,9/9/2013 18:01,2nd at South Park,64,9/9/2013 18:04,Howard at 2nd,63,353,Subscriber,94105
15885,255,9/9/2013 18:01,Market at 4th,76,9/9/2013 18:05,Civic Center BART (7th at Market),72,587,Subscriber,94103
15886,1858,9/9/2013 18:01,Mechanics Plaza (Market at Battery),75,9/9/2013 18:32,Powell at Post (Union Square),71,394,Customer,19444
15887,608,9/9/2013 18:01,2nd at Townsend,61,9/9/2013 18:11,Harry Bridges Plaza (Ferry Building),50,628,Subscriber,94608
15888,762,9/9/2013 18:02,Embarcadero at Vallejo,48,9/9/2013 18:14,2nd at South Park,64,284,Subscriber,94602
15889,1830,9/9/2013 18:01,Mechanics Plaza (Market at Battery),75,9/9/2013 18:32,Powell at Post (Union Square),71,501,Customer,19047
15890,642,9/9/2013 18:02,Steuart at Market,74,9/9/2013 18:12,Powell at Post (Union Square),71,581,Customer,2481
15891,198,9/9/2013 18:02,Market at Sansome,77,9/9/2013 18:05,Temporary Transbay Terminal (Howard at Beale),55,391,Subscriber,94609
15893,363,9/9/2013 18:04,5th at Howard,57,9/9/2013 18:10,San Francisco Caltrain 2 (330 Townsend),69,428,Subscriber,94301
15896,600,9/9/2013 18:05,Davis at Jackson,42,9/9/2013 18:15,2nd at South Park,64,390,Subscriber,94602
15897,202,9/9/2013 18:05,2nd at Folsom,62,9/9/2013 18:08,Market at Sansome,77,499,Subscriber,94118
15898,773,9/9/2013 18:07,Mountain View Caltrain Station,28,9/9/2013 18:19,Rengstorff Avenue / California Street,33,647,Subscriber,94040
15900,364,9/9/2013 18:07,Market at 10th,67,9/9/2013 18:13,Powell Street BART,39,457,Subscriber,94107
15901,437,9/9/2013 18:08,South Van Ness at Market,66,9/9/2013 18:16,Golden Gate at Polk,59,559,Subscriber,94103
15902,213,9/9/2013 18:09,Civic Center BART (7th at Market),72,9/9/2013 18:12,South Van Ness at Market,66,512,Subscriber,94102
15904,340,9/9/2013 18:11,Spear at Folsom,49,9/9/2013 18:17,Beale at Market,56,605,Subscriber,94110
15905,634,9/9/2013 18:12,2nd at South Park,64,9/9/2013 18:22,Market at 4th,76,532,Subscriber,94133
15906,577,9/9/2013 18:12,Market at 4th,76,9/9/2013 18:22,Commercial at Montgomery,45,325,Subscriber,94117
15907,280,9/9/2013 18:13,Santa Clara at Almaden,4,9/9/2013 18:18,San Jose Diridon Caltrain Station,2,641,Customer,1576245
15908,419,9/9/2013 18:15,Market at Sansome,77,9/9/2013 18:22,Embarcadero at Folsom,51,499,Subscriber,94105
15909,297,9/9/2013 18:15,Market at 4th,76,9/9/2013 18:20,Market at Sansome,77,321,Customer,94618
15910,918,9/9/2013 18:15,Townsend at 7th,65,9/9/2013 18:30,Temporary Transbay Terminal (Howard at Beale),55,402,Subscriber,94611
15911,981,9/9/2013 18:15,Townsend at 7th,65,9/9/2013 18:32,Embarcadero at Bryant,54,378,Subscriber,94105
15912,455,9/9/2013 18:16,Spear at Folsom,49,9/9/2013 18:24,San Francisco Caltrain (Townsend at 4th),70,398,Subscriber,94105
15913,747,9/9/2013 18:17,Spear at Folsom,49,9/9/2013 18:30,Post at Kearney,47,377,Subscriber,94112
15914,780,9/9/2013 18:19,Market at 10th,67,9/9/2013 18:32,2nd at South Park,64,359,Subscriber,94107
15915,667,9/9/2013 18:19,San Francisco Caltrain (Townsend at 4th),70,9/9/2013 18:30,Harry Bridges Plaza (Ferry Building),50,281,Subscriber,94127
